offer_id,url,remark
541861357088,https://detail.1688.com/offer/541861357088.html,测试
592905741277,https://detail.1688.com/offer/592905741277.html,测试
704694500125,https://detail.1688.com/offer/704694500125.html,测试
1095919798,https://detail.1688.com/offer/1095919798.html,测试
41024506799,https://detail.1688.com/offer/41024506799.html,测试
